imdbID,title,year,genre,genres_list,plot,poster,rating,director,actors,runtime
tt0430779,Everyone's Hero,2006,"Animation, Adventure, Comedy",Animation|Adventure|Comedy,"A young boy named Yankee Irving finds himself at an extraordinary crossroads: He has a chance to be a hero - and make a difference against incredible odds - or he can play it safe. With faith in himself instilled by his family, he teams up with a sassy young girl and some off-the-wall sidekicks and embarks on a sometimes perilous, often funny, cross-country quest. In the process, he restores his family's honor, befriends the world's biggest sports superstar, and reveals the hero within.",https://m.media-amazon.com/images/M/MV5BYjYwZWZkMTktZWM4ZC00MjJiLTg5NTgtMTgzOTFlNWMyNGVhXkEyXkFqcGc@._V1_SX300.jpg,5.7,"Colin Brady, Christopher Reeve, Daniel St. Pierre","Jake T. Austin, Brian Dennehy, Whoopi Goldberg",87 min
tt3775202,I Am a Hero,2015,"Action, Comedy, Horror",Action|Comedy|Horror,"One day, after returning from work late in the evening, Hideo witnesses a traffic accident in which a car crashes into a nearby pedestrian, killing the victim instantly. However, despite severe injuries including a broken neck, the victim's body stands up and walks away. Hideo questions whether this is another one of his hallucinations, but strange events begin happening around him.",https://m.media-amazon.com/images/M/MV5BMjc4OGZlODYtNGM4Zi00OTFjLTllMDQtODk1ZDMwNWQzNzQ1XkEyXkFqcGc@._V1_SX300.jpg,6.7,Shinsuke Satô,"Yô Ôizumi, Kasumi Arimura, Masami Nagasawa",126 min
tt0977214,Hero Wanted,2008,"Action, Crime, Thriller",Action|Crime|Thriller,"A man seeks out and murders the thief that left him and a bank teller for dead during a robbery, only to end up having the slain thief's associates come after him in retaliation.",https://m.media-amazon.com/images/M/MV5BMTUwNTQyNzQ1N15BMl5BanBnXkFtZTcwMzczMzczMg@@._V1_SX300.jpg,5.5,Brian Smrz,"Cuba Gooding Jr., Ray Liotta, Tommy Flanagan",94 min
tt0168629,Dancer in the Dark,2000,"Crime, Drama, Musical",Crime|Drama|Musical,"In small-town Washington state in 1964, Czechoslovakian immigrant Selma Jezková and her preteen son Gene live in a rented trailer owned by Bill and Linda Houston; Bill is the town sheriff. Selma also has a small group of friends, including her co-worker and primary confidante Kathy, and Jeff, who wants to be her boyfriend. Jeff regularly waits outside Selma's workplace to drive her home, although she always refuses, not wishing to lead him on. Her primary job is working on the Anderson Tool factory assembly line, but she does whatever else she can to earn money. What only Kathy knows among Selma's friends is that she is slowly going blind from a genetic medical condition. She can see just enough to be able to do her job. Her primary reason for moving to the USA and working all the time is to earn enough money for an operation for Gene when he turns 13; he knows nothing about his mother's or his own degenerative eyesight. Selma allows only one indulgence in her life: anything to do with musicals which she loves, because they're an escape from her bleak life. Kathy often takes her to the cinema to watch old musicals and must describe to her what's happening on the screen, to the other patrons' annoyance. Selma also has the role of Maria in a community-theatre production of ""The Sound of Music."" Close to having enough money for the operation, Selma races against time before she loses enough sight to lose her job and her role in the musical. What may also threaten Selma's goal of the operation for Gene is some financial problems facing Bill, who feels pressured to provide Linda with the comforts of life to which she's accustomed.",https://m.media-amazon.com/images/M/MV5BMDg3NWFlYWEtZjQ3Ny00Y2ZjLWI3ZWYtN2ZmMDA4MThkZTg2XkEyXkFqcGc@._V1_SX300.jpg,7.9,Lars von Trier,"Björk, Catherine Deneuve, David Morse",135 min
tt9071322,Dark Waters,2019,"Biography, Drama, History",Biography|Drama|History,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,https://m.media-amazon.com/images/M/MV5BNmQzM2M4MTEtZjM3Yy00Njk1LWJmNjQtYzg4YjVmZmZkZDA0XkEyXkFqcGc@._V1_SX300.jpg,7.6,Todd Haynes,"Mark Ruffalo, Anne Hathaway, Tim Robbins",126 min
tt3387520,Scary Stories to Tell in the Dark,2019,"Adventure, Horror, Mystery",Adventure|Horror|Mystery,"It's 1968 in America. Change is blowing in the wind...but seemingly far removed from the unrest in the cities is the small town of Mill Valley where for generations, the shadow of the Bellows family has loomed large. It is in their mansion on the edge of town that Sarah, a young girl with horrible secrets, turned her tortured life into a series of scary stories, written in a book that has transcended time-stories that have a way of becoming all too real for a group of teenagers who discover Sarah's terrifying tomb.",https://m.media-amazon.com/images/M/MV5BMDBiOTEwM2MtNTQ5NC00NGVhLWI1MTgtY2E3YmIzMTdlMjI3XkEyXkFqcGc@._V1_SX300.jpg,6.2,André Øvredal,"Zoe Colletti, Michael Garza, Gabriel Rush",108 min
tt2387433,Dark Skies,2013,"Horror, Sci-Fi, Thriller",Horror|Sci-Fi|Thriller,"The Barrett family-mother Lacy, father Daniel, older son Jesse, and younger son Sammy-reside on a quiet suburban street in an unnamed American city. Daniel is currently unemployed, placing the burden of supporting the family on Lacy, who works as a real estate agent. Their two sons enjoy a happy relationship and communicate with each other from their beds via walk-talkie. A number of strange occurrences befall the family. During the night, the contents of the kitchen are rearranged in bizarre configurations. The house alarm is set off when it detects that all entry points were breached simultaneously. Sammy suffers a fit while playing soccer and Lacy is shocked when hundreds of birds suddenly crash into the house. One night, Lacy is awakened by a sound from Sammy's room. When she goes to check on him, through the darkness she sees a figure standing over his bed. She turns on the light to find an empty room. Sammy is found walking away from the house but cannot remember leaving. Lacy, Daniel and Jesse each suffer catatonic episodes and regain consciousness with no memory of their experiences.",https://m.media-amazon.com/images/M/MV5BMTcxNDE1OTgyOF5BMl5BanBnXkFtZTcwMTEyMzMxOQ@@._V1_SX300.jpg,6.3,Scott Stewart,"Keri Russell, Jake Brennan, Josh Hamilton",97 min
tt0083791,The Dark Crystal,1982,"Adventure, Family, Fantasy",Adventure|Family|Fantasy,"Another planet, another time. One thousand years ago, the mysterious Dark Crystal was damaged by one of the Urskeks and an age of chaos has began. The evil race of grotesque birdlike lizards, the Skeksis, gnomish dragons who rule their fantastic planet with an iron claw. Meanwhile, orphan Jen, raised in solitude by a race of the peace-loving wizards called the Mystics, embarks on a quest to find the missing shard of the Dark Crystal which gives the Skeksis their power and restore the balance of the universe.",https://m.media-amazon.com/images/M/MV5BYTcxY2NiMDAtMjRmYi00ZTUwLTk2NDYtYjI1MDQ4ZDBiMTA5XkEyXkFqcGc@._V1_SX300.jpg,7.1,"Jim Henson, Frank Oz","Jim Henson, Kathryn Mullen, Frank Oz",93 min
tt0382628,Dark Water,2005,"Drama, Horror, Mystery",Drama|Horror|Mystery,"Dahlia Williams and her daughter Cecelia move into a rundown apartment on New York's Roosevelt Island. She is currently in the midst of divorce proceedings and the apartment, though near an excellent school for her daughter, is all she can afford. From the time she arrives, there are mysterious occurrences and there is a constant drip from the ceiling in the only bedroom. There are also noises coming from the apartment directly above hers, though it would appear to be vacant. Is the apartment haunted or is there a simpler explanation?",https://m.media-amazon.com/images/M/MV5BZTY4NGFiZDEtYTNjZS00ZTViLThlYmQtMzM3NTYwOWY4MWRkXkEyXkFqcGc@._V1_SX300.jpg,5.6,Walter Salles,"Jennifer Connelly, Ariel Gade, John C. Reilly",105 min
tt2313197,"Batman: The Dark Knight Returns, Part 1",2012,"Animation, Action, Crime, Drama, Thriller",Animation|Action|Crime|Drama|Thriller,"Batman has not been seen for ten years. A new breed of criminal ravages Gotham City, forcing 55-year-old Bruce Wayne back into the cape and cowl. But, does he still have what it takes to fight crime in a new era?",https://m.media-amazon.com/images/M/MV5BMzIxMDkxNDM2M15BMl5BanBnXkFtZTcwMDA5ODY1OQ@@._V1_SX300.jpg,8.0,Jay Oliva,"Peter Weller, Ariel Winter, David Selby, Wade Williams",76 min
tt0114781,Under Siege 2: Dark Territory,1995,"Action, Adventure, Thriller",Action|Adventure|Thriller,"Seal Team Commander Casey Ryback has retired from the Navy since the conclusion of the events in the first movie, and is now a chef at the Mile High Cafe in Denver, Colorado. Ryback is taking his niece Sarah Ryback on vacation, to reconnect and commiserate with her after the death of her parents. They board a train traveling westbound through the Rocky Mountains from Denver to LA. With the help of gun-for-hire Marcus Penn a couple dozen of his mercenaries, ex-CIA brain (and mentally unstable) Travis Dane commandeers the train, takes the passengers and crew hostage, and sets up a mobile control center. He hacks into the CIA database and gains control of a Top-Secret defence satellite he designed during his Agency days that has just been deployed. Funded by various foreign interests, he stands to make 1 billion dollars for using the space weapon to blow up the Eastern seaboard by targeting a nuclear reactor housed beneath the Pentagon. Dane taunts the Joint Chiefs in the Pentagon Situation Room by using it to blow up a Chinese chemical weapons plant and the two stealth planes sent to intercept him, secure in the knowledge that he cannot be stopped because his location can't be traced as long as the train keeps moving, his location can't be fixed. Ryback, aided by young porter Bobby Zachs, is the only ones who can take out the bad guys, rescue the hostages, and prevent the destruction of the eastern seaboard before Dane can realise his dastardly plans!",https://m.media-amazon.com/images/M/MV5BN2YwOGZiYmUtZjUxMy00YWE5LWEwOGMtYmVjM2QyODFkN2I1XkEyXkFqcGc@._V1_SX300.jpg,5.6,Geoff Murphy,"Steven Seagal, Eric Bogosian, Everett McGill",100 min
tt1270761,Don't Be Afraid of the Dark,2010,"Fantasy, Horror, Thriller",Fantasy|Horror|Thriller,"A young girl is sent to live with her estranged father and his girlfriend at their new home. The father, Alex has plans to spruce up the home with the help of his interior decorator girlfriend, Kim. The previous owner of the home was a famous painter who mysteriously disappeared. Alex's daughter, Sally, soon discovers the cause of the painter's disappearance.",https://m.media-amazon.com/images/M/MV5BMTYwMDk4ODU0OV5BMl5BanBnXkFtZTcwMDY2NDE0Ng@@._V1_SX300.jpg,5.5,Troy Nixey,"Katie Holmes, Guy Pearce, Bailee Madison",99 min
tt2402101,Dark Places,2015,"Crime, Drama, Mystery",Crime|Drama|Mystery,"Libby Day is a lifeless woman who survived the massacre of her family in their farmhouse in the countryside of Kansas when she was eight. She's been living on donations and lectures ever since. Thirty years ago, the police believed that a satanic cult was responsible for the murder of her mother and two sisters, and her brother Ben was convicted with her testimony in court. Today, however, an acquaintance, Lyle Wirth, invites Libby to visit ""The Kill Club"", where amateurs investigate famous crimes, and she finds that they believe Ben is innocent. Libby needs money and, in return, accepts to revisit the slaughter of her family and comes up to the painful revelations and the ultimate truth.",https://m.media-amazon.com/images/M/MV5BMTY1NTM4ODYzM15BMl5BanBnXkFtZTgwNTY2NDIwNjE@._V1_SX300.jpg,6.2,Gilles Paquet-Brenner,"Charlize Theron, Nicholas Hoult, Christina Hendricks",113 min
tt2199571,Run All Night,2015,"Action, Crime, Thriller",Action|Crime|Thriller,"Professional Brooklyn hit-man Jimmy Conlon is more commonly known as THE GRAVEDIGGER. Jimmy was a mob hit-man, who was best friends with his boss Sean Maguire. But when Jimmy's son, Michael, is marked for death by the mob, Jimmy must go up against Sean to protect Michael at all costs. Together, he and Michael must avoid corrupt cops, contract killers and the mob to survive the night.",https://m.media-amazon.com/images/M/MV5BMTU2ODI3ODEyOV5BMl5BanBnXkFtZTgwMTM3NTQzNDE@._V1_SX300.jpg,6.6,Jaume Collet-Serra,"Liam Neeson, Ed Harris, Joel Kinnaman",114 min
tt0025316,It Happened One Night,1934,"Comedy, Romance",Comedy|Romance,"Ellie Andrews has just tied the knot with society aviator King Westley when she is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter Peter Warne. Actually, Warne doesn't give her any choice: either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what (he thinks!) he wants .... a really juicy newspaper story.",https://m.media-amazon.com/images/M/MV5BZjg2ZmQ3ZGQtMTlhYS00NTcwLWI2NDAtNmM5OThjNDUwOTJlXkEyXkFqcGc@._V1_SX300.jpg,8.1,Frank Capra,"Clark Gable, Claudette Colbert, Walter Connolly",105 min
tt1438176,Fright Night,2011,"Action, Comedy, Drama",Action|Comedy|Drama,"A remake of the 1985 original, teenager Charley Brewster (Yelchin) guesses that his new neighbor Jerry Dandrige (Farrell) is a vampire responsible for a string of recent deaths. When no one he knows believes him, he enlists Peter Vincent (Tennant), a self proclaimed vampire killer and Las Vegas magician, to help him take down Jerry.",https://m.media-amazon.com/images/M/MV5BMjAyMTZmYjItODUyMC00MGMyLTlhMzItODZkNWE2NzI0Mzc1XkEyXkFqcGc@._V1_SX300.jpg,6.4,Craig Gillespie,"Anton Yelchin, Colin Farrell, David Tennant",106 min
tt4695012,It Comes at Night,2017,"Drama, Horror, Mystery",Drama|Horror|Mystery,"Secure within a desolate home as an unnatural threat terrorizes the world, the tenuous domestic order he has established with his wife and son is put to the ultimate test with the arrival of a desperate young family seeking refuge. Despite the best intentions of both families, paranoia and mistrust boil over as the horrors outside creep ever-closer, awakening something hidden and monstrous within him as he learns that the protection of his family comes at the cost of his soul.",https://m.media-amazon.com/images/M/MV5BMjQ3MDA0ODA2N15BMl5BanBnXkFtZTgwNzg0NzgwMjI@._V1_SX300.jpg,6.1,Trey Edward Shults,"Joel Edgerton, Christopher Abbott, Carmen Ejogo",91 min
tt0433383,"Good Night, and Good Luck.",2005,"Biography, Drama, History",Biography|Drama|History,"In the early 1950's, the threat of Communism created an air of paranoia in the United States and exploiting those fears was Senator Joseph McCarthy of Wisconsin. However, CBS reporter Edward R. Murrow and his producer Fred W. Friendly decided to take a stand and challenge McCarthy and expose him for the fear monger he was. However, their actions took a great personal toll on both men, but they stood by their convictions and helped to bring down one of the most controversial senators in American history.",https://m.media-amazon.com/images/M/MV5BOTJhMmY5OGMtNDZhNS00ZjAyLWFmODQtOTA0NWM5NjMyOTk5XkEyXkFqcGc@._V1_SX300.jpg,7.4,George Clooney,"David Strathairn, George Clooney, Patricia Clarkson",93 min
tt0498399,We Own the Night,2007,"Crime, Drama, Thriller",Crime|Drama|Thriller,"Brooklyn, 1988. Crime is rife, especially drugs and drug violence. A Russian thug is building his heroin trade, while everyone laughs at the cops. Brothers have chosen different paths: Joe has followed his father Bert into New York's Finest; he's a rising star. Bobby, who uses his mother's maiden name, manages a club. Bobby too is on the rise: he has a new girlfriend and a green-light to develop a Manhattan club. Joe and Bert ask him to help with intelligence gathering; he declines. Then, Joe raids Bobby's club to arrest the Russian. From there, things spiral out of control: the Russian puts out a hit on Joe, personal losses mount, and Bobby's loyalties face the test.",https://m.media-amazon.com/images/M/MV5BMTY0MTQ5OTcyNF5BMl5BanBnXkFtZTcwMDE0NzUzMw@@._V1_SX300.jpg,6.8,James Gray,"Joaquin Phoenix, Mark Wahlberg, Eva Mendes",117 min
tt0076666,Saturday Night Fever,1977,"Drama, Music",Drama|Music,"Nineteen-year-old Brooklyn native Tony Manero lives for Saturday nights at the local disco, where he's king of the club, thanks to his stylish moves on the dance floor. But outside of the club, things don't look so rosy. At home, Tony fights constantly with his father and has to compete with his family's starry-eyed view of his older brother, a priest. Nor can he find satisfaction at his dead-end job at a small paint store. However, things begin to change when he spies Stephanie Mangano in the disco and starts training with her for the club's dance competition. Stephanie dreams of the world beyond Brooklyn, and her plans to move to Manhattan just over the bridge soon change Tony's life forever.",https://m.media-amazon.com/images/M/MV5BM2UxZGU5ZDItZmQ0NS00NzNlLTgwMGMtOGJkMzQ5N2QwZjNhXkEyXkFqcGc@._V1_SX300.jpg,6.8,John Badham,"John Travolta, Karen Lynn Gorney, Barry Miller",118 min
tt3530002,The Night Before,2015,"Comedy, Fantasy",Comedy|Fantasy,"Ethan (Joseph Gordon-Levitt), Isaac (Seth Rogen), and Chris (Anthony Mackie) have been friends since childhood, and for a decade, their yearly Christmas Eve reunion has been an annual night of debauchery and hilarity. Now that they're entering adulthood, the tradition is ending, and to make it as memorable as possible, they set out to find the Nutcracka Ball--the Holy Grail of Christmas parties.",https://m.media-amazon.com/images/M/MV5BMTkyNDY1ODQwNV5BMl5BanBnXkFtZTgwNzA2MjUwNzE@._V1_SX300.jpg,6.4,Jonathan Levine,"Joseph Gordon-Levitt, Seth Rogen, Jillian Bell",101 min
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,"Action, Adventure, Fantasy",Action|Adventure|Fantasy,"While the First Order continues to ravage the galaxy, Rey finalizes her training as a Jedi. But danger suddenly rises from the ashes as the evil Emperor Palpatine mysteriously returns from the dead. While working with Finn and Poe Dameron to fulfill a new mission, Rey will not only face Kylo Ren once more, but she will also finally discover the truth about her parents as well as a deadly secret that could determine her future and the fate of the ultimate final showdown that is to come.",https://m.media-amazon.com/images/M/MV5BODg5ZTNmMTUtYThlNy00NjljLWE0MGUtYmQ1NDg4NWU5MjQ1XkEyXkFqcGc@._V1_SX300.jpg,6.3,J.J. Abrams,"Daisy Ridley, John Boyega, Oscar Isaac",141 min
tt1408101,Star Trek Into Darkness,2013,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"When the USS Enterprise crew is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis. With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction. As our space heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",https://m.media-amazon.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_SX300.jpg,7.7,J.J. Abrams,"Chris Pine, Zachary Quinto, Zoe Saldaña",132 min
tt1517451,A Star Is Born,2018,"Drama, Music, Romance",Drama|Music|Romance,"Seasoned musician Jackson Maine (Bradley Cooper) discovers-and falls in love with-struggling artist Ally (Gaga). She has just about given up on her dream to make it big as a singer - until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",https://m.media-amazon.com/images/M/MV5BNGUxZTc0NTAtNzQwMy00MmM2LTgzMGYtZWIyY2E1MGFjYmM5XkEyXkFqcGc@._V1_SX300.jpg,7.6,Bradley Cooper,"Lady Gaga, Bradley Cooper, Sam Elliott",136 min
tt3778644,Solo: A Star Wars Story,2018,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"With the emerging demand of hyperfuel and other resources, Han Solo finds himself in the middle of a heist alongside other criminals, where they meet the likes of Chewbacca and Lando Calrissian in an adventurous situation exposing the criminal underworld.",https://m.media-amazon.com/images/M/MV5BOTM2NTI3NTc3Nl5BMl5BanBnXkFtZTgwNzM1OTQyNTM@._V1_SX300.jpg,6.9,Ron Howard,"Alden Ehrenreich, Woody Harrelson, Emilia Clarke",135 min
tt2660888,Star Trek Beyond,2016,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"After stopping off at Starbase Yorktown, a remote outpost on the fringes of Federation space, the USS Enterprise, halfway into their five-year mission, is destroyed by an unstoppable wave of unknown aliens. With the crew stranded on an unknown planet and with no apparent means of rescue, they find themselves fighting against a ruthless enemy with a well-earned hatred of the Federation and everything it stands for. Only a rebellious alien warrior can help them reunite and leave the planet to stop this deadly menace from beginning a possible galactic war.",https://m.media-amazon.com/images/M/MV5BN2FhNDI1YTYtNWI0OC00ZjYxLWJlYWEtN2ZiZjRmZDY1MWJjXkEyXkFqcGc@._V1_SX300.jpg,7.0,Justin Lin,"Chris Pine, Zachary Quinto, Karl Urban",122 min
tt0117731,Star Trek: First Contact,1996,"Action, Adventure, Drama",Action|Adventure|Drama,"In the twenty-fourth century, the crew of the U.S.S. Enterprise NCC-1701-E has been ordered to patrol the Romulan Neutral Zone by the Federation to avoid interference with their battle against the insidious Borg. Witnessing the loss of the battle, Captain Jean-Luc Picard ignores orders and takes command of the fleet engaging the Borg. But the Borg plan to travel back into the twenty-first century through a vortex with the intention to stop Earth's first contact with an alien race (the Vulcans). Following the Borg sphere, Picard and his crew realize that they have taken over the Enterprise in order to carry out their mission. Their only chance to do away with the Borg and their seductive Queen is to make sure that Zefram Cochrane makes his famous faster-than-light travel to the stars.",https://m.media-amazon.com/images/M/MV5BZjc0OWE1NDMtNjRmMi00ZDc2LWI2ZmQtNzEwNWU4Nzg4NDA5XkEyXkFqcGc@._V1_SX300.jpg,7.6,Jonathan Frakes,"Patrick Stewart, Jonathan Frakes, Brent Spiner",111 min
tt0084726,Star Trek II: The Wrath of Khan,1982,"Action, Adventure, Sci-Fi",Action|Adventure|Sci-Fi,"It is the 23rd century. Admiral James T. Kirk is an instructor at Starfleet Academy and feeling old; the prospect of attending his ship, the USS Enterprise--now a training ship--on a two-week cadet cruise does not make him feel any younger. But the training cruise becomes a deadly serious mission when his nemesis Khan Noonien Singh--infamous conqueror from late 20th century Earth--appears after years of exile. Khan later revealed that the planet Ceti Alpha VI exploded, and shifted the orbit of the fifth planet as a Mars-like haven. He begins capturing Project Genesis, a top secret device holding the power of creation itself, and schemes the utter destruction of Kirk.",https://m.media-amazon.com/images/M/MV5BOTFkZDY5NWQtMjY4Yy00OThiLTk3YjQtMDdhYTllMTI4MTdiXkEyXkFqcGc@._V1_SX300.jpg,7.7,Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley",113 min
tt0079945,Star Trek: The Motion Picture,1979,"Adventure, Mystery, Sci-Fi",Adventure|Mystery|Sci-Fi,"A massive alien spacecraft of enormous power destroys three powerful Klingon cruisers as it makes its way towards Federation space. Admiral James T. Kirk is ordered to take command of the USS Enterprise for the first time since her historic five-year mission. The Epsilon IX space station alerts the Federation, but they are also destroyed by the alien spacecraft. The only starship in range is the Enterprise, after undergoing a major overhaul in drydock orbiting Earth. Kirk rounds up the rest of his crew, and acquires some new members, and sets off to intercept the alien spacecraft. However, it has been three years since Kirk last went into deep space - is he up to the task of saving Earth?",https://m.media-amazon.com/images/M/MV5BNjcyMmVmMTItNTA3Yy00NGJjLTlmYjQtZWQ3ZjcyNmU5NDQ2XkEyXkFqcGc@._V1_SX300.jpg,6.4,Robert Wise,"William Shatner, Leonard Nimoy, DeForest Kelley",143 min
tt0092007,Star Trek IV: The Voyage Home,1986,"Adventure, Comedy, Sci-Fi",Adventure|Comedy|Sci-Fi,"The most acclaimed Star Trek adventure of all time with an important message. It is the 23rd century, and a mysterious alien probe is threatening Earth by evaporating the oceans and destroying the atmosphere. In their frantic attempt to save mankind, Admiral Kirk and his crew must time travel back to 1986 San Francisco where they find a world of punk, pizza and exact-change buses that are as alien to them as anything they have ever encountered in the far-off reaches of the galaxy. William Shatner and Leonard Nimoy return as Kirk and Spock, along with the entire Star Trek crew.",https://m.media-amazon.com/images/M/MV5BYmZlYWYwMzUtMjYzMy00MWI1LTg3MDctOTdjYjA2MDkwNGU5XkEyXkFqcGc@._V1_SX300.jpg,7.3,Leonard Nimoy,"William Shatner, Leonard Nimoy, DeForest Kelley",119 min
tt0111280,Star Trek: Generations,1994,"Action, Adventure, Mystery",Action|Adventure|Mystery,"In the late twenty-third century, the gala maiden voyage of the newly-christened U.S.S. Enterprise NCC-1701-B boasts such luminaries as Pavel Chekov, Montgomery Scott, and the legendary Captain James T. Kirk as guests. But her maiden voyage turns into a disaster as the unprepared starship is forced to rescue two transport ships from a mysterious energy ribbon. The Enterprise manages to save a handful of the ships' passengers and barely succeeds out intact, but at the cost of Captain Kirk's life. Seventy-eight years later, Captain Jean-Luc Picard and the U.S.S. Enterprise NCC-1701-D crew find themselves at odds with renegade scientist Dr. Tolian Soran, who is destroying entire star systems. Only one man can help Picard stop Soran's scheme, and he has been dead for seventy-eight years.",https://m.media-amazon.com/images/M/MV5BNDFjYmFmNmItODM5Ny00YzhlLWEzNjEtNTBlNjRiN2RlYTRhXkEyXkFqcGc@._V1_SX300.jpg,6.6,David Carson,"Patrick Stewart, William Shatner, Malcolm McDowell",118 min
tt1216487,The Girl Who Played with Fire,2009,"Action, Crime, Drama",Action|Crime|Drama,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",https://m.media-amazon.com/images/M/MV5BMjI0MjIxMDIwNF5BMl5BanBnXkFtZTcwODk5MDc1Mw@@._V1_SX300.jpg,7.1,Daniel Alfredson,"Noomi Rapace, Michael Nyqvist, Lena Endre",129 min
tt0082158,Chariots of Fire,1981,"Biography, Drama, Sport",Biography|Drama|Sport,"It's the post-World War I era. Britons Harold Abrahams and Eric Liddell are both naturally gifted fast sprinters, but approach running and how it fits into their respective lives differently. The son of a Lithuanian Jew, Harold, who lives a somewhat privileged life as a student at Cambridge, uses being the fastest to overcome what he sees as the obstacles he faces in life as a Jew despite that privilege. In his words to paraphrase an old adage, he is often invited to the trough, but isn't allowed to drink. His running prowess does earn him the respect of his classmates, especially his running teammates, and to some extent the school administration, if only he maintains what they consider proper gentlemanly decorum, which isn't always the case in their minds. Born in China, the son of Christian missionaries, Eric, a Scot, is a devout member of the Church of Scotland who eventually wants to return to that missionary work. He sees running as a win-win in that the notoriety of being fast gives him an added outlet to spread the word of God, while he sees his speed as being a gift from God, and he wants to run to honor God and that gift. This view does not sit well with his sister, Jennie Liddell, who sees his running as only taking away time from his work to God. Harold and Eric's lives do intersect in national races, but it is the one hundred meter track event at the 1924 Paris Olympics which the two men and their supporters most anticipate. Beyond the fact that Americans Charles Paddock and Jackson Scholz are favored in the event, the much anticipated head to head between Harold and Eric may be further shadowed by other issues, especially as it affects Eric's Christian beliefs.",https://m.media-amazon.com/images/M/MV5BZjkzZjFmZDEtNTliZi00MDcwLThjMTMtNmI5OGVmYjZjZDM1XkEyXkFqcGc@._V1_SX300.jpg,7.1,Hugh Hudson,"Ben Cross, Ian Charleson, Nicholas Farrell",125 min
tt0115956,Courage Under Fire,1996,"Action, Drama, Mystery",Action|Drama|Mystery,"The pilot of a rescue copter, Captain Karen Walden, died shortly before her helicopter crew was rescued after it crashed in Desert Storm. It first appears that she made a spectacular rescue of a downed helicopter crew, then held her own crew together to fight off the Iraqis after her copter crashed. Lt. Colonel Serling, who is struggling with his own demons from Desert Storm, is assigned to investigate her worthiness for the Medal of Honor. But some conflicting accounts, from her crew and soldiers in the area, cause him to question whether she deserves it.",https://m.media-amazon.com/images/M/MV5BZTU2MGZmZjAtOWVjNy00NTlkLTg0ZTUtN2Q3NmUxNTNhNGVhXkEyXkFqcGc@._V1_SX300.jpg,6.6,Edward Zwick,"Denzel Washington, Meg Ryan, Lou Diamond Phillips",116 min
tt4158096,Free Fire,2016,"Action, Comedy, Crime",Action|Comedy|Crime,"Stevo (Sam Riley) and Bernie (Enzo Cilenti) are driving to meet two IRA members, Chris (Cillian Murphy) and Frank (Michael Smiley). On the way, Stevo tells Bernie that he was beaten up the previous day by the cousin of a woman he abused. The group meet outside a Boston warehouse, where they wait with intermediary Justine (Brie Larson). A representative arrives, Ord (Armie Hammer), who leads them inside. The group is there to buy guns from arms dealer Vernon (Sharlto Copley) and his associates, Martin (Babou Ceesay), Harry (Jack Reynor) and Gordon (Noah Taylor). Despite tensions between the two groups and the fact that Vernon supplied the wrong weapons, Chris' group secure the weapons in a van and hand over the money in a briefcase..",https://m.media-amazon.com/images/M/MV5BOTk5MzJhNjItZTRlOC00YWRlLTgyYmUtZmZhZjA0NmFmNjE2XkEyXkFqcGc@._V1_SX300.jpg,6.3,Ben Wheatley,"Sharlto Copley, Brie Larson, Armie Hammer",91 min
